"SourceUrl","SourcePath","FinalUrl","Status","ContentType","Title","H1","SourceType","CrawlAction","NewAction","NewTarget","Bucket","Note"
"https://www.arctic-spas.cz/content/download/rozmery/rozmery-fox-in.pdf","/content/download/rozmery/rozmery-fox-in.pdf","https://www.arctic-spas.cz/content/download/rozmery/rozmery-fox-in.pdf","200","application/pdf","","","download_asset","review_download","import_download","/ke-stazeni/","download","Import as download CPT/media; old PDF URL redirects dynamically when media exists."
"https://www.arctic-spas.cz/content/download/rozmery/rozmery-frontier-in.pdf","/content/download/rozmery/rozmery-frontier-in.pdf","https://www.arctic-spas.cz/content/download/rozmery/rozmery-frontier-in.pdf","200","application/pdf","","","download_asset","review_download","import_download","/ke-stazeni/","download","Import as download CPT/media; old PDF URL redirects dynamically when media exists."
"https://www.arctic-spas.cz/content/download/rozmery/rozmery-ocean-in.pdf","/content/download/rozmery/rozmery-ocean-in.pdf","https://www.arctic-spas.cz/content/download/rozmery/rozmery-ocean-in.pdf","200","application/pdf","","","download_asset","review_download","import_download","/ke-stazeni/","download","Import as download CPT/media; old PDF URL redirects dynamically when media exists."
"https://www.arctic-spas.cz/content/download/rozmery/rozmery-summitxl-in.pdf","/content/download/rozmery/rozmery-summitxl-in.pdf","https://www.arctic-spas.cz/content/download/rozmery/rozmery-summitxl-in.pdf","200","application/pdf","","","download_asset","review_download","import_download","/ke-stazeni/","download","Import as download CPT/media; old PDF URL redirects dynamically when media exists."
"https://www.arctic-spas.cz/content/download/rozmery/rozmery-timberwolf-in.pdf","/content/download/rozmery/rozmery-timberwolf-in.pdf","https://www.arctic-spas.cz/content/download/rozmery/rozmery-timberwolf-in.pdf","200","application/pdf","","","download_asset","review_download","import_download","/ke-stazeni/","download","Import as download CPT/media; old PDF URL redirects dynamically when media exists."
"https://www.arctic-spas.cz/content/download/stavebni-pripravenost.pdf","/content/download/stavebni-pripravenost.pdf","https://www.arctic-spas.cz/content/download/stavebni-pripravenost.pdf","200","application/pdf","","","download_asset","review_download","import_download","/ke-stazeni/","download","Import as download CPT/media; old PDF URL redirects dynamically when media exists."
"https://www.arctic-spas.cz/content/download/zaklady-upravy-vody.pdf","/content/download/zaklady-upravy-vody.pdf","https://www.arctic-spas.cz/content/download/zaklady-upravy-vody.pdf","200","application/pdf","","","download_asset","review_download","import_download","/ke-stazeni/","download","Import as download CPT/media; old PDF URL redirects dynamically when media exists."
"https://www.arctic-spas.cz/content/download/zaruky/zaruky-arctic.pdf","/content/download/zaruky/zaruky-arctic.pdf","https://www.arctic-spas.cz/content/download/zaruky/zaruky-arctic.pdf","200","application/pdf","","","download_asset","review_download","import_download","/ke-stazeni/","download","Import as download CPT/media; old PDF URL redirects dynamically when media exists."
"https://www.arctic-spas.cz/content/download/zaruky/zaruky-bear.pdf","/content/download/zaruky/zaruky-bear.pdf","https://www.arctic-spas.cz/content/download/zaruky/zaruky-bear.pdf","200","application/pdf","","","download_asset","review_download","import_download","/ke-stazeni/","download","Import as download CPT/media; old PDF URL redirects dynamically when media exists."
"https://www.arctic-spas.cz/content/img/vybava/onspa/moznosti-pripojeni-do-site.pdf","/content/img/vybava/onspa/moznosti-pripojeni-do-site.pdf","https://www.arctic-spas.cz/content/img/vybava/onspa/moznosti-pripojeni-do-site.pdf","200","application/pdf","","","download_asset","review_download","import_download","/ke-stazeni/","download","Import as download CPT/media; old PDF URL redirects dynamically when media exists."
"https://www.arctic-spas.cz/cookies.php","/cookies.php","https://www.arctic-spas.cz/cookies.php","200","text/html","Přehled využívaných cookies","Přehled využívaných cookies","content_page","review_migrate_page","redirect_consolidated","/ochrana-osobnich-udaju/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/covana.php","/covana.php","https://www.arctic-spas.cz/covana.php","200","text/html","Automatický kryt vířivky - Covana","Automatický termokryt - altánek","product_other_sortiment","review_product_or_external","migrate_product_or_landing","/product/covana/","product_other_sortiment","Wider assortment item in the shared product CPT or landing mode."
"https://www.arctic-spas.cz/digitalni-rizeni.php","/digitalni-rizeni.php","https://www.arctic-spas.cz/digitalni-rizeni.php","200","text/html","Digitální ovládání vířivky - Arctic Spas","Řízeno počítačem","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/digitalni-rizeni-gecko.php","/digitalni-rizeni-gecko.php","https://www.arctic-spas.cz/digitalni-rizeni-gecko.php","200","text/html","Gecko - digitální ovládání vířivky - Arctic Spas","Řídicí systém Gecko","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/diskuze.php","/diskuze.php","https://www.arctic-spas.cz/diskuze.php","200","text/html","Odkazy - Arctic Spas","Reference a diskuze o vířivkách","content_page","review_migrate_page","redirect_consolidated","/podpora/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/download.php","/download.php","https://www.arctic-spas.cz/download.php","200","text/html","Ke stažení - vířivky Arctic Spas","Ke stažení - katalogy a manuály","content_page","review_migrate_page","redirect_consolidated","/ke-stazeni/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/faq.php","/faq.php","https://www.arctic-spas.cz/faq.php","200","text/html","FAQ - časté otázky","Časté otázky FAQ","content_page","review_migrate_page","redirect_consolidated","/podpora/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/filtrace-smart-virivky.php","/filtrace-smart-virivky.php","https://www.arctic-spas.cz/filtrace-smart-virivky.php","200","text/html","Filtrace Smart u vířivek Arctic Spas","Progresivní Smart filtrace","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/filtrace-virivky.php","/filtrace-virivky.php","https://www.arctic-spas.cz/filtrace-virivky.php","200","text/html","Filtrace u vířivek Arctic Spas","Dvojitý skimmer pro aktivní filtraci","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/filtrace-virivky-core.php","/filtrace-virivky-core.php","https://www.arctic-spas.cz/filtrace-virivky-core.php","200","text/html","Filtrace u vířivek Arctic Spas","Skimmer pro aktivní filtraci","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/filtry.php","/filtry.php","https://www.arctic-spas.cz/filtry.php","200","text/html","Filtry pro vířivky Arctic Spas","Náhradní filtry do vířivky","content_page","review_migrate_page","redirect_consolidated","/product/prislusenstvi-a-doplnky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/fotogalerie-virivky.php","/fotogalerie-virivky.php","https://www.arctic-spas.cz/fotogalerie-virivky.php","200","text/html","Fotogalerie vířivky - Arctic Spas","Fotogalerie vířivek a swimspa","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/hudba.php","/hudba.php","https://www.arctic-spas.cz/hudba.php","200","text/html","Hudební systémy do vířivek Arctic Spas","Hudební systémy","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/index.php","/index.php","https://www.arctic-spas.cz/index.php","200","text/html","Venkovní vířivky Arctic Spas","Nová modelová řada CUSTOM","home","migrate_page","migrate_page","/","home","Homepage is rebuilt in the Figma HP template."
"https://www.arctic-spas.cz/in-touch.php","/in-touch.php","https://www.arctic-spas.cz/in-touch.php","200","text/html","in.touch 2 - dálkové ovládání vířivky - Arctic Spas","in.touch 2 - kontrola přes internet","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/izolace-heatlock.php","/izolace-heatlock.php","https://www.arctic-spas.cz/izolace-heatlock.php","200","text/html","Izolace vířivky - Arctic Spas - Heatlock","Obvodová izolace Heatlock ®","content_page","review_migrate_page","redirect_consolidated","/vlastnosti/izolace-virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/izolace-virivky.php","/izolace-virivky.php","https://www.arctic-spas.cz/izolace-virivky.php","200","text/html","Izolace vířivky - Arctic Spas","Obvodová izolace FreeHeat™","content_page","review_migrate_page","redirect_consolidated","/vlastnosti/izolace-virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/kabinet-cedr.php","/kabinet-cedr.php","https://www.arctic-spas.cz/kabinet-cedr.php","200","text/html","Cedrový kabinet vířivky - Arctic Spas","Kabinet z kanadského červeného cedru","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/kabinet-core.php","/kabinet-core.php","https://www.arctic-spas.cz/kabinet-core.php","200","text/html","Bezúdržbový kabinet vířivky - Arctic Spas - Core","Bezúdržbový kabinet Core","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/kabinet-flex.php","/kabinet-flex.php","https://www.arctic-spas.cz/kabinet-flex.php","200","text/html","Bezúdržbový kabinet vířivky - Arctic Spas","Bezúdržbový kabinet","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/kariera.php","/kariera.php","https://www.arctic-spas.cz/kariera.php","200","text/html","Bazény a vířivky - kariére","Kariéra u nás","content_page","review_migrate_page","redirect_consolidated","/o-nas/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/kolik-stoji-provoz-udrzba-virivky.php","/kolik-stoji-provoz-udrzba-virivky.php","https://www.arctic-spas.cz/kolik-stoji-provoz-udrzba-virivky.php","200","text/html","Kolik stojí provoz a údržba vířivky","Kolik stojí provoz a údržba vířivky?","content_page","review_migrate_page","redirect_consolidated","/kolik-stoji-udrzba/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/komfort-masaz.php","/komfort-masaz.php","https://www.arctic-spas.cz/komfort-masaz.php","200","text/html","Komfort, masáž, terapie - Arctic Spas","Komfort a terapie ve vířivkách Arctic","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/kontakt.php","/kontakt.php","https://www.arctic-spas.cz/kontakt.php","200","text/html","Venkovní vířivky - kontakt","Kontaktní informace","content_page","review_migrate_page","redirect_consolidated","/kontakt/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/koupaci-sudy-kirami.php","/koupaci-sudy-kirami.php","https://www.arctic-spas.cz/koupaci-sudy-kirami.php","200","text/html","Koupací sudy Kirami","Koupací sudy Kirami","product_other_sortiment","review_product_or_external","migrate_product_or_landing","/product/koupaci-sudy-kirami/","product_other_sortiment","Wider assortment item in the shared product CPT or landing mode."
"https://www.arctic-spas.cz/kyslikova-koupel.php","/kyslikova-koupel.php","https://www.arctic-spas.cz/kyslikova-koupel.php","200","text/html","Venkovní vířivky Arctic Spas","Nová modelová řada CUSTOM","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/odkazy.php","/odkazy.php","https://www.arctic-spas.cz/odkazy.php","200","text/html","Odkazy - Arctic Spas","Odkazy na výrobce, prodejce a další","content_page","review_migrate_page","redirect_consolidated","/podpora/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/on-spa.php","/on-spa.php","https://www.arctic-spas.cz/on-spa.php","200","text/html","OnSpa® - dálkové ovládání vířivky - Arctic Spas","OnSpa © dálkové ovládání","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/onzen.php","/onzen.php","https://www.arctic-spas.cz/onzen.php","200","text/html","Onzen™ - systém slané vody","Onzen™ slaná voda ve vířivce","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/operky-hlavy.php","/operky-hlavy.php","https://www.arctic-spas.cz/operky-hlavy.php","200","text/html","Opěrky hlavy - Arctic Spas","Nastavitelné opěrky hlavy","content_page","review_migrate_page","redirect_consolidated","/product/prislusenstvi-a-doplnky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/operky-hlavy-core.php","/operky-hlavy-core.php","https://www.arctic-spas.cz/operky-hlavy-core.php","200","text/html","Opěrky hlavy - Arctic Spas","Opěrky hlavy","content_page","review_migrate_page","redirect_consolidated","/product/prislusenstvi-a-doplnky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/ozonova-desinfekce-peak.php","/ozonova-desinfekce-peak.php","https://www.arctic-spas.cz/ozonova-desinfekce-peak.php","200","text/html","Peak - ozónová desinfekce","Systém Peak Ozone","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/ozonova-uv-desinfekce.php","/ozonova-uv-desinfekce.php","https://www.arctic-spas.cz/ozonova-uv-desinfekce.php","200","text/html","Aquanova - ozónová a UV desinfekce","Aquanova systém UV / OZON","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/plavaci-systemy.php","/plavaci-systemy.php","https://www.arctic-spas.cz/plavaci-systemy.php","200","text/html","Systémy pro plavání ve swimspa","Systémy pro plavání","content_page","review_migrate_page","redirect_consolidated","/swimspa/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/podlaha-everlast.php","/podlaha-everlast.php","https://www.arctic-spas.cz/podlaha-everlast.php","200","text/html","Podlaha Everlast - vířivky Arctic Spas","Podlaha Everlast™","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/podlaha-virivky.php","/podlaha-virivky.php","https://www.arctic-spas.cz/podlaha-virivky.php","200","text/html","Podlaha Forever Floor - vířivky Arctic Spas","Podlaha Forever Floor™ Vestavěný základ.","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/potrubi.php","/potrubi.php","https://www.arctic-spas.cz/potrubi.php","200","text/html","Hadice a potrubí - Arctic Spas","Hadice Reflex Torsion Hose © ve vířivkách Arctic","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/prislusenstvi-doplnky.php","/prislusenstvi-doplnky.php","https://www.arctic-spas.cz/prislusenstvi-doplnky.php","200","text/html","Příslušenství k vířivkám","Příslušenství a další sortiment","product_other_sortiment","review_product_or_external","migrate_product_or_landing","/product/prislusenstvi-a-doplnky/","product_other_sortiment","Wider assortment item in the shared product CPT or landing mode."
"https://www.arctic-spas.cz/prodejna-bazeny-virivky.php","/prodejna-bazeny-virivky.php","https://www.arctic-spas.cz/prodejna-bazeny-virivky.php","200","text/html","Prodejna vířivek","Showroom vířivek a bazénů","content_page","review_migrate_page","redirect_consolidated","/showroom/","content_redirect","Consolidated into an existing Figma page or product/category page."
"https://www.arctic-spas.cz/sauny.php","/sauny.php","https://www.arctic-spas.cz/sauny.php","200","text/html","Luxusní finské sauny","Sauny","product_other_sortiment","review_product_or_external","migrate_product_or_landing","/product/sauny/","product_other_sortiment","Wider assortment item in the shared product CPT or landing mode."
"https://www.arctic-spas.cz/sds.php","/sds.php","https://www.arctic-spas.cz/sds.php","200","text/html","SDS silná masáž, terapie - Arctic Spas","Super Duper ve vířivkách Arctic","content_page","review_migrate_page","redirect_consolidated","/virivky/","content_redirect","Consolidated into an existing Figma page or product/category page."
